absolute_path,relative_path,class 
D:\random_new_folder_for_data\dataset\869.jpg,..\random_new_folder_for_data\dataset\869.jpg,tiger
D:\random_new_folder_for_data\dataset\736.jpg,..\random_new_folder_for_data\dataset\736.jpg,tiger
D:\random_new_folder_for_data\dataset\407.jpg,..\random_new_folder_for_data\dataset\407.jpg,tiger
D:\random_new_folder_for_data\dataset\607.jpg,..\random_new_folder_for_data\dataset\607.jpg,tiger
D:\random_new_folder_for_data\dataset\9309.jpg,..\random_new_folder_for_data\dataset\9309.jpg,tiger
D:\random_new_folder_for_data\dataset\9589.jpg,..\random_new_folder_for_data\dataset\9589.jpg,tiger
D:\random_new_folder_for_data\dataset\8793.jpg,..\random_new_folder_for_data\dataset\8793.jpg,tiger
D:\random_new_folder_for_data\dataset\2246.jpg,..\random_new_folder_for_data\dataset\2246.jpg,tiger
D:\random_new_folder_for_data\dataset\3137.jpg,..\random_new_folder_for_data\dataset\3137.jpg,tiger
D:\random_new_folder_for_data\dataset\6769.jpg,..\random_new_folder_for_data\dataset\6769.jpg,tiger
D:\random_new_folder_for_data\dataset\2282.jpg,..\random_new_folder_for_data\dataset\2282.jpg,tiger
D:\random_new_folder_for_data\dataset\1122.jpg,..\random_new_folder_for_data\dataset\1122.jpg,tiger
D:\random_new_folder_for_data\dataset\3006.jpg,..\random_new_folder_for_data\dataset\3006.jpg,tiger
D:\random_new_folder_for_data\dataset\4072.jpg,..\random_new_folder_for_data\dataset\4072.jpg,tiger
D:\random_new_folder_for_data\dataset\4695.jpg,..\random_new_folder_for_data\dataset\4695.jpg,tiger
D:\random_new_folder_for_data\dataset\5316.jpg,..\random_new_folder_for_data\dataset\5316.jpg,tiger
D:\random_new_folder_for_data\dataset\4009.jpg,..\random_new_folder_for_data\dataset\4009.jpg,tiger
D:\random_new_folder_for_data\dataset\9523.jpg,..\random_new_folder_for_data\dataset\9523.jpg,tiger
D:\random_new_folder_for_data\dataset\7724.jpg,..\random_new_folder_for_data\dataset\7724.jpg,tiger
D:\random_new_folder_for_data\dataset\5263.jpg,..\random_new_folder_for_data\dataset\5263.jpg,tiger
D:\random_new_folder_for_data\dataset\690.jpg,..\random_new_folder_for_data\dataset\690.jpg,tiger
D:\random_new_folder_for_data\dataset\8051.jpg,..\random_new_folder_for_data\dataset\8051.jpg,tiger
D:\random_new_folder_for_data\dataset\4371.jpg,..\random_new_folder_for_data\dataset\4371.jpg,tiger
D:\random_new_folder_for_data\dataset\6253.jpg,..\random_new_folder_for_data\dataset\6253.jpg,tiger
D:\random_new_folder_for_data\dataset\410.jpg,..\random_new_folder_for_data\dataset\410.jpg,tiger
D:\random_new_folder_for_data\dataset\8719.jpg,..\random_new_folder_for_data\dataset\8719.jpg,tiger
D:\random_new_folder_for_data\dataset\9806.jpg,..\random_new_folder_for_data\dataset\9806.jpg,tiger
D:\random_new_folder_for_data\dataset\9472.jpg,..\random_new_folder_for_data\dataset\9472.jpg,tiger
D:\random_new_folder_for_data\dataset\6548.jpg,..\random_new_folder_for_data\dataset\6548.jpg,tiger
D:\random_new_folder_for_data\dataset\2739.jpg,..\random_new_folder_for_data\dataset\2739.jpg,tiger
D:\random_new_folder_for_data\dataset\6527.jpg,..\random_new_folder_for_data\dataset\6527.jpg,tiger
D:\random_new_folder_for_data\dataset\3379.jpg,..\random_new_folder_for_data\dataset\3379.jpg,tiger
D:\random_new_folder_for_data\dataset\4558.jpg,..\random_new_folder_for_data\dataset\4558.jpg,tiger
D:\random_new_folder_for_data\dataset\1711.jpg,..\random_new_folder_for_data\dataset\1711.jpg,tiger
D:\random_new_folder_for_data\dataset\3954.jpg,..\random_new_folder_for_data\dataset\3954.jpg,tiger
D:\random_new_folder_for_data\dataset\1688.jpg,..\random_new_folder_for_data\dataset\1688.jpg,tiger
D:\random_new_folder_for_data\dataset\3466.jpg,..\random_new_folder_for_data\dataset\3466.jpg,tiger
D:\random_new_folder_for_data\dataset\9853.jpg,..\random_new_folder_for_data\dataset\9853.jpg,tiger
D:\random_new_folder_for_data\dataset\8459.jpg,..\random_new_folder_for_data\dataset\8459.jpg,tiger
D:\random_new_folder_for_data\dataset\1992.jpg,..\random_new_folder_for_data\dataset\1992.jpg,tiger
D:\random_new_folder_for_data\dataset\3049.jpg,..\random_new_folder_for_data\dataset\3049.jpg,tiger
D:\random_new_folder_for_data\dataset\2795.jpg,..\random_new_folder_for_data\dataset\2795.jpg,tiger
D:\random_new_folder_for_data\dataset\6436.jpg,..\random_new_folder_for_data\dataset\6436.jpg,tiger
D:\random_new_folder_for_data\dataset\6682.jpg,..\random_new_folder_for_data\dataset\6682.jpg,tiger
D:\random_new_folder_for_data\dataset\6666.jpg,..\random_new_folder_for_data\dataset\6666.jpg,tiger
D:\random_new_folder_for_data\dataset\524.jpg,..\random_new_folder_for_data\dataset\524.jpg,tiger
D:\random_new_folder_for_data\dataset\3930.jpg,..\random_new_folder_for_data\dataset\3930.jpg,tiger
D:\random_new_folder_for_data\dataset\9420.jpg,..\random_new_folder_for_data\dataset\9420.jpg,tiger
D:\random_new_folder_for_data\dataset\4145.jpg,..\random_new_folder_for_data\dataset\4145.jpg,tiger
D:\random_new_folder_for_data\dataset\7907.jpg,..\random_new_folder_for_data\dataset\7907.jpg,tiger
D:\random_new_folder_for_data\dataset\9566.jpg,..\random_new_folder_for_data\dataset\9566.jpg,tiger
D:\random_new_folder_for_data\dataset\6633.jpg,..\random_new_folder_for_data\dataset\6633.jpg,tiger
D:\random_new_folder_for_data\dataset\4857.jpg,..\random_new_folder_for_data\dataset\4857.jpg,tiger
D:\random_new_folder_for_data\dataset\3407.jpg,..\random_new_folder_for_data\dataset\3407.jpg,tiger
D:\random_new_folder_for_data\dataset\4575.jpg,..\random_new_folder_for_data\dataset\4575.jpg,tiger
D:\random_new_folder_for_data\dataset\4117.jpg,..\random_new_folder_for_data\dataset\4117.jpg,tiger
D:\random_new_folder_for_data\dataset\4588.jpg,..\random_new_folder_for_data\dataset\4588.jpg,tiger
D:\random_new_folder_for_data\dataset\6984.jpg,..\random_new_folder_for_data\dataset\6984.jpg,tiger
D:\random_new_folder_for_data\dataset\3075.jpg,..\random_new_folder_for_data\dataset\3075.jpg,tiger
D:\random_new_folder_for_data\dataset\5575.jpg,..\random_new_folder_for_data\dataset\5575.jpg,tiger
D:\random_new_folder_for_data\dataset\7305.jpg,..\random_new_folder_for_data\dataset\7305.jpg,tiger
D:\random_new_folder_for_data\dataset\2465.jpg,..\random_new_folder_for_data\dataset\2465.jpg,tiger
D:\random_new_folder_for_data\dataset\6418.jpg,..\random_new_folder_for_data\dataset\6418.jpg,tiger
D:\random_new_folder_for_data\dataset\1003.jpg,..\random_new_folder_for_data\dataset\1003.jpg,tiger
D:\random_new_folder_for_data\dataset\1682.jpg,..\random_new_folder_for_data\dataset\1682.jpg,tiger
D:\random_new_folder_for_data\dataset\4523.jpg,..\random_new_folder_for_data\dataset\4523.jpg,tiger
D:\random_new_folder_for_data\dataset\4895.jpg,..\random_new_folder_for_data\dataset\4895.jpg,tiger
D:\random_new_folder_for_data\dataset\8232.jpg,..\random_new_folder_for_data\dataset\8232.jpg,tiger
D:\random_new_folder_for_data\dataset\4048.jpg,..\random_new_folder_for_data\dataset\4048.jpg,tiger
D:\random_new_folder_for_data\dataset\7659.jpg,..\random_new_folder_for_data\dataset\7659.jpg,tiger
D:\random_new_folder_for_data\dataset\7616.jpg,..\random_new_folder_for_data\dataset\7616.jpg,tiger
D:\random_new_folder_for_data\dataset\7303.jpg,..\random_new_folder_for_data\dataset\7303.jpg,tiger
D:\random_new_folder_for_data\dataset\8114.jpg,..\random_new_folder_for_data\dataset\8114.jpg,tiger
D:\random_new_folder_for_data\dataset\9946.jpg,..\random_new_folder_for_data\dataset\9946.jpg,tiger
D:\random_new_folder_for_data\dataset\2313.jpg,..\random_new_folder_for_data\dataset\2313.jpg,tiger
D:\random_new_folder_for_data\dataset\8861.jpg,..\random_new_folder_for_data\dataset\8861.jpg,tiger
D:\random_new_folder_for_data\dataset\3169.jpg,..\random_new_folder_for_data\dataset\3169.jpg,tiger
D:\random_new_folder_for_data\dataset\156.jpg,..\random_new_folder_for_data\dataset\156.jpg,tiger
D:\random_new_folder_for_data\dataset\7551.jpg,..\random_new_folder_for_data\dataset\7551.jpg,tiger
D:\random_new_folder_for_data\dataset\907.jpg,..\random_new_folder_for_data\dataset\907.jpg,tiger
D:\random_new_folder_for_data\dataset\6037.jpg,..\random_new_folder_for_data\dataset\6037.jpg,tiger
D:\random_new_folder_for_data\dataset\863.jpg,..\random_new_folder_for_data\dataset\863.jpg,tiger
D:\random_new_folder_for_data\dataset\2612.jpg,..\random_new_folder_for_data\dataset\2612.jpg,tiger
D:\random_new_folder_for_data\dataset\1420.jpg,..\random_new_folder_for_data\dataset\1420.jpg,tiger
D:\random_new_folder_for_data\dataset\9205.jpg,..\random_new_folder_for_data\dataset\9205.jpg,tiger
D:\random_new_folder_for_data\dataset\2196.jpg,..\random_new_folder_for_data\dataset\2196.jpg,tiger
D:\random_new_folder_for_data\dataset\3730.jpg,..\random_new_folder_for_data\dataset\3730.jpg,tiger
D:\random_new_folder_for_data\dataset\5486.jpg,..\random_new_folder_for_data\dataset\5486.jpg,tiger
D:\random_new_folder_for_data\dataset\3734.jpg,..\random_new_folder_for_data\dataset\3734.jpg,tiger
D:\random_new_folder_for_data\dataset\2025.jpg,..\random_new_folder_for_data\dataset\2025.jpg,tiger
D:\random_new_folder_for_data\dataset\120.jpg,..\random_new_folder_for_data\dataset\120.jpg,tiger
D:\random_new_folder_for_data\dataset\8652.jpg,..\random_new_folder_for_data\dataset\8652.jpg,tiger
D:\random_new_folder_for_data\dataset\2427.jpg,..\random_new_folder_for_data\dataset\2427.jpg,tiger
D:\random_new_folder_for_data\dataset\5736.jpg,..\random_new_folder_for_data\dataset\5736.jpg,tiger
D:\random_new_folder_for_data\dataset\2294.jpg,..\random_new_folder_for_data\dataset\2294.jpg,tiger
D:\random_new_folder_for_data\dataset\6989.jpg,..\random_new_folder_for_data\dataset\6989.jpg,tiger
D:\random_new_folder_for_data\dataset\6506.jpg,..\random_new_folder_for_data\dataset\6506.jpg,tiger
D:\random_new_folder_for_data\dataset\4425.jpg,..\random_new_folder_for_data\dataset\4425.jpg,tiger
D:\random_new_folder_for_data\dataset\6994.jpg,..\random_new_folder_for_data\dataset\6994.jpg,tiger
D:\random_new_folder_for_data\dataset\4400.jpg,..\random_new_folder_for_data\dataset\4400.jpg,tiger
D:\random_new_folder_for_data\dataset\4375.jpg,..\random_new_folder_for_data\dataset\4375.jpg,tiger
D:\random_new_folder_for_data\dataset\6096.jpg,..\random_new_folder_for_data\dataset\6096.jpg,tiger
D:\random_new_folder_for_data\dataset\3522.jpg,..\random_new_folder_for_data\dataset\3522.jpg,tiger
D:\random_new_folder_for_data\dataset\2859.jpg,..\random_new_folder_for_data\dataset\2859.jpg,tiger
D:\random_new_folder_for_data\dataset\6381.jpg,..\random_new_folder_for_data\dataset\6381.jpg,tiger
D:\random_new_folder_for_data\dataset\8199.jpg,..\random_new_folder_for_data\dataset\8199.jpg,tiger
D:\random_new_folder_for_data\dataset\710.jpg,..\random_new_folder_for_data\dataset\710.jpg,tiger
D:\random_new_folder_for_data\dataset\1455.jpg,..\random_new_folder_for_data\dataset\1455.jpg,tiger
D:\random_new_folder_for_data\dataset\8756.jpg,..\random_new_folder_for_data\dataset\8756.jpg,tiger
D:\random_new_folder_for_data\dataset\3346.jpg,..\random_new_folder_for_data\dataset\3346.jpg,tiger
D:\random_new_folder_for_data\dataset\11.jpg,..\random_new_folder_for_data\dataset\11.jpg,tiger
D:\random_new_folder_for_data\dataset\9427.jpg,..\random_new_folder_for_data\dataset\9427.jpg,tiger
D:\random_new_folder_for_data\dataset\9990.jpg,..\random_new_folder_for_data\dataset\9990.jpg,tiger
D:\random_new_folder_for_data\dataset\6897.jpg,..\random_new_folder_for_data\dataset\6897.jpg,tiger
D:\random_new_folder_for_data\dataset\2522.jpg,..\random_new_folder_for_data\dataset\2522.jpg,tiger
D:\random_new_folder_for_data\dataset\1470.jpg,..\random_new_folder_for_data\dataset\1470.jpg,tiger
D:\random_new_folder_for_data\dataset\4995.jpg,..\random_new_folder_for_data\dataset\4995.jpg,tiger
D:\random_new_folder_for_data\dataset\6327.jpg,..\random_new_folder_for_data\dataset\6327.jpg,tiger
D:\random_new_folder_for_data\dataset\842.jpg,..\random_new_folder_for_data\dataset\842.jpg,tiger
D:\random_new_folder_for_data\dataset\3128.jpg,..\random_new_folder_for_data\dataset\3128.jpg,tiger
D:\random_new_folder_for_data\dataset\259.jpg,..\random_new_folder_for_data\dataset\259.jpg,tiger
D:\random_new_folder_for_data\dataset\4202.jpg,..\random_new_folder_for_data\dataset\4202.jpg,tiger
D:\random_new_folder_for_data\dataset\4610.jpg,..\random_new_folder_for_data\dataset\4610.jpg,tiger
D:\random_new_folder_for_data\dataset\4922.jpg,..\random_new_folder_for_data\dataset\4922.jpg,tiger
D:\random_new_folder_for_data\dataset\5622.jpg,..\random_new_folder_for_data\dataset\5622.jpg,tiger
D:\random_new_folder_for_data\dataset\7595.jpg,..\random_new_folder_for_data\dataset\7595.jpg,tiger
D:\random_new_folder_for_data\dataset\7026.jpg,..\random_new_folder_for_data\dataset\7026.jpg,tiger
D:\random_new_folder_for_data\dataset\3244.jpg,..\random_new_folder_for_data\dataset\3244.jpg,tiger
D:\random_new_folder_for_data\dataset\8497.jpg,..\random_new_folder_for_data\dataset\8497.jpg,tiger
D:\random_new_folder_for_data\dataset\7401.jpg,..\random_new_folder_for_data\dataset\7401.jpg,tiger
D:\random_new_folder_for_data\dataset\9066.jpg,..\random_new_folder_for_data\dataset\9066.jpg,tiger
D:\random_new_folder_for_data\dataset\8466.jpg,..\random_new_folder_for_data\dataset\8466.jpg,tiger
D:\random_new_folder_for_data\dataset\9533.jpg,..\random_new_folder_for_data\dataset\9533.jpg,tiger
D:\random_new_folder_for_data\dataset\5533.jpg,..\random_new_folder_for_data\dataset\5533.jpg,tiger
D:\random_new_folder_for_data\dataset\1473.jpg,..\random_new_folder_for_data\dataset\1473.jpg,tiger
D:\random_new_folder_for_data\dataset\9154.jpg,..\random_new_folder_for_data\dataset\9154.jpg,tiger
D:\random_new_folder_for_data\dataset\2152.jpg,..\random_new_folder_for_data\dataset\2152.jpg,tiger
D:\random_new_folder_for_data\dataset\6219.jpg,..\random_new_folder_for_data\dataset\6219.jpg,tiger
D:\random_new_folder_for_data\dataset\7679.jpg,..\random_new_folder_for_data\dataset\7679.jpg,tiger
D:\random_new_folder_for_data\dataset\2571.jpg,..\random_new_folder_for_data\dataset\2571.jpg,tiger
D:\random_new_folder_for_data\dataset\6750.jpg,..\random_new_folder_for_data\dataset\6750.jpg,tiger
D:\random_new_folder_for_data\dataset\7154.jpg,..\random_new_folder_for_data\dataset\7154.jpg,tiger
D:\random_new_folder_for_data\dataset\7758.jpg,..\random_new_folder_for_data\dataset\7758.jpg,tiger
D:\random_new_folder_for_data\dataset\6541.jpg,..\random_new_folder_for_data\dataset\6541.jpg,tiger
D:\random_new_folder_for_data\dataset\5842.jpg,..\random_new_folder_for_data\dataset\5842.jpg,tiger
D:\random_new_folder_for_data\dataset\1845.jpg,..\random_new_folder_for_data\dataset\1845.jpg,tiger
D:\random_new_folder_for_data\dataset\2962.jpg,..\random_new_folder_for_data\dataset\2962.jpg,tiger
D:\random_new_folder_for_data\dataset\8820.jpg,..\random_new_folder_for_data\dataset\8820.jpg,tiger
D:\random_new_folder_for_data\dataset\739.jpg,..\random_new_folder_for_data\dataset\739.jpg,tiger
D:\random_new_folder_for_data\dataset\6389.jpg,..\random_new_folder_for_data\dataset\6389.jpg,tiger
D:\random_new_folder_for_data\dataset\8940.jpg,..\random_new_folder_for_data\dataset\8940.jpg,tiger
D:\random_new_folder_for_data\dataset\8868.jpg,..\random_new_folder_for_data\dataset\8868.jpg,tiger
D:\random_new_folder_for_data\dataset\3353.jpg,..\random_new_folder_for_data\dataset\3353.jpg,tiger
D:\random_new_folder_for_data\dataset\2866.jpg,..\random_new_folder_for_data\dataset\2866.jpg,tiger
D:\random_new_folder_for_data\dataset\4699.jpg,..\random_new_folder_for_data\dataset\4699.jpg,tiger
D:\random_new_folder_for_data\dataset\8004.jpg,..\random_new_folder_for_data\dataset\8004.jpg,tiger
D:\random_new_folder_for_data\dataset\4698.jpg,..\random_new_folder_for_data\dataset\4698.jpg,tiger
D:\random_new_folder_for_data\dataset\9406.jpg,..\random_new_folder_for_data\dataset\9406.jpg,tiger
D:\random_new_folder_for_data\dataset\5475.jpg,..\random_new_folder_for_data\dataset\5475.jpg,tiger
D:\random_new_folder_for_data\dataset\7454.jpg,..\random_new_folder_for_data\dataset\7454.jpg,tiger
D:\random_new_folder_for_data\dataset\1397.jpg,..\random_new_folder_for_data\dataset\1397.jpg,tiger
D:\random_new_folder_for_data\dataset\2985.jpg,..\random_new_folder_for_data\dataset\2985.jpg,tiger
D:\random_new_folder_for_data\dataset\5487.jpg,..\random_new_folder_for_data\dataset\5487.jpg,tiger
D:\random_new_folder_for_data\dataset\3280.jpg,..\random_new_folder_for_data\dataset\3280.jpg,tiger
D:\random_new_folder_for_data\dataset\2635.jpg,..\random_new_folder_for_data\dataset\2635.jpg,tiger
D:\random_new_folder_for_data\dataset\9202.jpg,..\random_new_folder_for_data\dataset\9202.jpg,tiger
D:\random_new_folder_for_data\dataset\6591.jpg,..\random_new_folder_for_data\dataset\6591.jpg,tiger
D:\random_new_folder_for_data\dataset\5079.jpg,..\random_new_folder_for_data\dataset\5079.jpg,tiger
D:\random_new_folder_for_data\dataset\9095.jpg,..\random_new_folder_for_data\dataset\9095.jpg,tiger
D:\random_new_folder_for_data\dataset\9896.jpg,..\random_new_folder_for_data\dataset\9896.jpg,tiger
D:\random_new_folder_for_data\dataset\7032.jpg,..\random_new_folder_for_data\dataset\7032.jpg,tiger
D:\random_new_folder_for_data\dataset\8980.jpg,..\random_new_folder_for_data\dataset\8980.jpg,tiger
D:\random_new_folder_for_data\dataset\7258.jpg,..\random_new_folder_for_data\dataset\7258.jpg,tiger
D:\random_new_folder_for_data\dataset\8436.jpg,..\random_new_folder_for_data\dataset\8436.jpg,tiger
D:\random_new_folder_for_data\dataset\6425.jpg,..\random_new_folder_for_data\dataset\6425.jpg,tiger
D:\random_new_folder_for_data\dataset\2601.jpg,..\random_new_folder_for_data\dataset\2601.jpg,tiger
D:\random_new_folder_for_data\dataset\1001.jpg,..\random_new_folder_for_data\dataset\1001.jpg,tiger
