absolute_path,relative_path,class 
D:\new_folder_for_data\dataset\tiger_0181.jpg,..\new_folder_for_data\dataset\tiger_0181.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0182.jpg,..\new_folder_for_data\dataset\tiger_0182.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0183.jpg,..\new_folder_for_data\dataset\tiger_0183.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0184.jpg,..\new_folder_for_data\dataset\tiger_0184.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0185.jpg,..\new_folder_for_data\dataset\tiger_0185.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0186.jpg,..\new_folder_for_data\dataset\tiger_0186.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0187.jpg,..\new_folder_for_data\dataset\tiger_0187.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0188.jpg,..\new_folder_for_data\dataset\tiger_0188.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0189.jpg,..\new_folder_for_data\dataset\tiger_0189.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0190.jpg,..\new_folder_for_data\dataset\tiger_0190.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0191.jpg,..\new_folder_for_data\dataset\tiger_0191.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0192.jpg,..\new_folder_for_data\dataset\tiger_0192.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0193.jpg,..\new_folder_for_data\dataset\tiger_0193.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0194.jpg,..\new_folder_for_data\dataset\tiger_0194.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0195.jpg,..\new_folder_for_data\dataset\tiger_0195.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0196.jpg,..\new_folder_for_data\dataset\tiger_0196.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0197.jpg,..\new_folder_for_data\dataset\tiger_0197.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0198.jpg,..\new_folder_for_data\dataset\tiger_0198.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0199.jpg,..\new_folder_for_data\dataset\tiger_0199.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0200.jpg,..\new_folder_for_data\dataset\tiger_0200.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0201.jpg,..\new_folder_for_data\dataset\tiger_0201.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0202.jpg,..\new_folder_for_data\dataset\tiger_0202.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0203.jpg,..\new_folder_for_data\dataset\tiger_0203.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0204.jpg,..\new_folder_for_data\dataset\tiger_0204.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0205.jpg,..\new_folder_for_data\dataset\tiger_0205.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0206.jpg,..\new_folder_for_data\dataset\tiger_0206.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0207.jpg,..\new_folder_for_data\dataset\tiger_0207.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0208.jpg,..\new_folder_for_data\dataset\tiger_0208.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0209.jpg,..\new_folder_for_data\dataset\tiger_0209.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0210.jpg,..\new_folder_for_data\dataset\tiger_0210.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0211.jpg,..\new_folder_for_data\dataset\tiger_0211.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0212.jpg,..\new_folder_for_data\dataset\tiger_0212.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0213.jpg,..\new_folder_for_data\dataset\tiger_0213.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0214.jpg,..\new_folder_for_data\dataset\tiger_0214.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0215.jpg,..\new_folder_for_data\dataset\tiger_0215.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0216.jpg,..\new_folder_for_data\dataset\tiger_0216.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0217.jpg,..\new_folder_for_data\dataset\tiger_0217.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0218.jpg,..\new_folder_for_data\dataset\tiger_0218.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0219.jpg,..\new_folder_for_data\dataset\tiger_0219.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0220.jpg,..\new_folder_for_data\dataset\tiger_0220.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0221.jpg,..\new_folder_for_data\dataset\tiger_0221.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0222.jpg,..\new_folder_for_data\dataset\tiger_0222.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0223.jpg,..\new_folder_for_data\dataset\tiger_0223.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0224.jpg,..\new_folder_for_data\dataset\tiger_0224.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0225.jpg,..\new_folder_for_data\dataset\tiger_0225.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0226.jpg,..\new_folder_for_data\dataset\tiger_0226.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0227.jpg,..\new_folder_for_data\dataset\tiger_0227.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0228.jpg,..\new_folder_for_data\dataset\tiger_0228.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0229.jpg,..\new_folder_for_data\dataset\tiger_0229.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0230.jpg,..\new_folder_for_data\dataset\tiger_0230.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0231.jpg,..\new_folder_for_data\dataset\tiger_0231.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0232.jpg,..\new_folder_for_data\dataset\tiger_0232.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0233.jpg,..\new_folder_for_data\dataset\tiger_0233.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0234.jpg,..\new_folder_for_data\dataset\tiger_0234.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0235.jpg,..\new_folder_for_data\dataset\tiger_0235.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0236.jpg,..\new_folder_for_data\dataset\tiger_0236.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0237.jpg,..\new_folder_for_data\dataset\tiger_0237.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0238.jpg,..\new_folder_for_data\dataset\tiger_0238.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0239.jpg,..\new_folder_for_data\dataset\tiger_0239.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0240.jpg,..\new_folder_for_data\dataset\tiger_0240.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0241.jpg,..\new_folder_for_data\dataset\tiger_0241.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0242.jpg,..\new_folder_for_data\dataset\tiger_0242.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0243.jpg,..\new_folder_for_data\dataset\tiger_0243.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0244.jpg,..\new_folder_for_data\dataset\tiger_0244.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0245.jpg,..\new_folder_for_data\dataset\tiger_0245.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0246.jpg,..\new_folder_for_data\dataset\tiger_0246.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0247.jpg,..\new_folder_for_data\dataset\tiger_0247.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0248.jpg,..\new_folder_for_data\dataset\tiger_0248.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0249.jpg,..\new_folder_for_data\dataset\tiger_0249.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0250.jpg,..\new_folder_for_data\dataset\tiger_0250.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0251.jpg,..\new_folder_for_data\dataset\tiger_0251.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0252.jpg,..\new_folder_for_data\dataset\tiger_0252.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0253.jpg,..\new_folder_for_data\dataset\tiger_0253.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0254.jpg,..\new_folder_for_data\dataset\tiger_0254.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0255.jpg,..\new_folder_for_data\dataset\tiger_0255.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0256.jpg,..\new_folder_for_data\dataset\tiger_0256.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0257.jpg,..\new_folder_for_data\dataset\tiger_0257.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0258.jpg,..\new_folder_for_data\dataset\tiger_0258.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0259.jpg,..\new_folder_for_data\dataset\tiger_0259.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0260.jpg,..\new_folder_for_data\dataset\tiger_0260.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0261.jpg,..\new_folder_for_data\dataset\tiger_0261.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0262.jpg,..\new_folder_for_data\dataset\tiger_0262.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0263.jpg,..\new_folder_for_data\dataset\tiger_0263.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0264.jpg,..\new_folder_for_data\dataset\tiger_0264.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0265.jpg,..\new_folder_for_data\dataset\tiger_0265.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0266.jpg,..\new_folder_for_data\dataset\tiger_0266.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0267.jpg,..\new_folder_for_data\dataset\tiger_0267.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0268.jpg,..\new_folder_for_data\dataset\tiger_0268.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0269.jpg,..\new_folder_for_data\dataset\tiger_0269.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0270.jpg,..\new_folder_for_data\dataset\tiger_0270.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0271.jpg,..\new_folder_for_data\dataset\tiger_0271.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0272.jpg,..\new_folder_for_data\dataset\tiger_0272.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0273.jpg,..\new_folder_for_data\dataset\tiger_0273.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0274.jpg,..\new_folder_for_data\dataset\tiger_0274.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0275.jpg,..\new_folder_for_data\dataset\tiger_0275.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0276.jpg,..\new_folder_for_data\dataset\tiger_0276.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0277.jpg,..\new_folder_for_data\dataset\tiger_0277.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0278.jpg,..\new_folder_for_data\dataset\tiger_0278.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0279.jpg,..\new_folder_for_data\dataset\tiger_0279.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0280.jpg,..\new_folder_for_data\dataset\tiger_0280.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0281.jpg,..\new_folder_for_data\dataset\tiger_0281.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0282.jpg,..\new_folder_for_data\dataset\tiger_0282.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0283.jpg,..\new_folder_for_data\dataset\tiger_0283.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0284.jpg,..\new_folder_for_data\dataset\tiger_0284.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0285.jpg,..\new_folder_for_data\dataset\tiger_0285.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0286.jpg,..\new_folder_for_data\dataset\tiger_0286.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0287.jpg,..\new_folder_for_data\dataset\tiger_0287.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0288.jpg,..\new_folder_for_data\dataset\tiger_0288.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0289.jpg,..\new_folder_for_data\dataset\tiger_0289.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0290.jpg,..\new_folder_for_data\dataset\tiger_0290.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0291.jpg,..\new_folder_for_data\dataset\tiger_0291.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0292.jpg,..\new_folder_for_data\dataset\tiger_0292.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0293.jpg,..\new_folder_for_data\dataset\tiger_0293.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0294.jpg,..\new_folder_for_data\dataset\tiger_0294.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0295.jpg,..\new_folder_for_data\dataset\tiger_0295.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0296.jpg,..\new_folder_for_data\dataset\tiger_0296.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0297.jpg,..\new_folder_for_data\dataset\tiger_0297.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0298.jpg,..\new_folder_for_data\dataset\tiger_0298.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0299.jpg,..\new_folder_for_data\dataset\tiger_0299.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0300.jpg,..\new_folder_for_data\dataset\tiger_0300.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0301.jpg,..\new_folder_for_data\dataset\tiger_0301.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0302.jpg,..\new_folder_for_data\dataset\tiger_0302.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0303.jpg,..\new_folder_for_data\dataset\tiger_0303.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0304.jpg,..\new_folder_for_data\dataset\tiger_0304.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0305.jpg,..\new_folder_for_data\dataset\tiger_0305.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0306.jpg,..\new_folder_for_data\dataset\tiger_0306.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0307.jpg,..\new_folder_for_data\dataset\tiger_0307.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0308.jpg,..\new_folder_for_data\dataset\tiger_0308.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0309.jpg,..\new_folder_for_data\dataset\tiger_0309.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0310.jpg,..\new_folder_for_data\dataset\tiger_0310.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0311.jpg,..\new_folder_for_data\dataset\tiger_0311.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0312.jpg,..\new_folder_for_data\dataset\tiger_0312.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0313.jpg,..\new_folder_for_data\dataset\tiger_0313.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0314.jpg,..\new_folder_for_data\dataset\tiger_0314.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0315.jpg,..\new_folder_for_data\dataset\tiger_0315.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0316.jpg,..\new_folder_for_data\dataset\tiger_0316.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0317.jpg,..\new_folder_for_data\dataset\tiger_0317.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0318.jpg,..\new_folder_for_data\dataset\tiger_0318.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0319.jpg,..\new_folder_for_data\dataset\tiger_0319.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0320.jpg,..\new_folder_for_data\dataset\tiger_0320.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0321.jpg,..\new_folder_for_data\dataset\tiger_0321.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0322.jpg,..\new_folder_for_data\dataset\tiger_0322.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0323.jpg,..\new_folder_for_data\dataset\tiger_0323.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0324.jpg,..\new_folder_for_data\dataset\tiger_0324.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0325.jpg,..\new_folder_for_data\dataset\tiger_0325.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0326.jpg,..\new_folder_for_data\dataset\tiger_0326.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0327.jpg,..\new_folder_for_data\dataset\tiger_0327.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0328.jpg,..\new_folder_for_data\dataset\tiger_0328.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0329.jpg,..\new_folder_for_data\dataset\tiger_0329.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0330.jpg,..\new_folder_for_data\dataset\tiger_0330.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0331.jpg,..\new_folder_for_data\dataset\tiger_0331.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0332.jpg,..\new_folder_for_data\dataset\tiger_0332.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0333.jpg,..\new_folder_for_data\dataset\tiger_0333.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0334.jpg,..\new_folder_for_data\dataset\tiger_0334.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0335.jpg,..\new_folder_for_data\dataset\tiger_0335.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0336.jpg,..\new_folder_for_data\dataset\tiger_0336.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0337.jpg,..\new_folder_for_data\dataset\tiger_0337.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0338.jpg,..\new_folder_for_data\dataset\tiger_0338.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0339.jpg,..\new_folder_for_data\dataset\tiger_0339.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0340.jpg,..\new_folder_for_data\dataset\tiger_0340.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0341.jpg,..\new_folder_for_data\dataset\tiger_0341.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0342.jpg,..\new_folder_for_data\dataset\tiger_0342.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0343.jpg,..\new_folder_for_data\dataset\tiger_0343.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0344.jpg,..\new_folder_for_data\dataset\tiger_0344.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0345.jpg,..\new_folder_for_data\dataset\tiger_0345.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0346.jpg,..\new_folder_for_data\dataset\tiger_0346.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0347.jpg,..\new_folder_for_data\dataset\tiger_0347.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0348.jpg,..\new_folder_for_data\dataset\tiger_0348.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0349.jpg,..\new_folder_for_data\dataset\tiger_0349.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0350.jpg,..\new_folder_for_data\dataset\tiger_0350.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0351.jpg,..\new_folder_for_data\dataset\tiger_0351.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0352.jpg,..\new_folder_for_data\dataset\tiger_0352.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0353.jpg,..\new_folder_for_data\dataset\tiger_0353.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0354.jpg,..\new_folder_for_data\dataset\tiger_0354.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0355.jpg,..\new_folder_for_data\dataset\tiger_0355.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0356.jpg,..\new_folder_for_data\dataset\tiger_0356.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0357.jpg,..\new_folder_for_data\dataset\tiger_0357.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0358.jpg,..\new_folder_for_data\dataset\tiger_0358.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0359.jpg,..\new_folder_for_data\dataset\tiger_0359.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0360.jpg,..\new_folder_for_data\dataset\tiger_0360.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0361.jpg,..\new_folder_for_data\dataset\tiger_0361.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0362.jpg,..\new_folder_for_data\dataset\tiger_0362.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0363.jpg,..\new_folder_for_data\dataset\tiger_0363.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0364.jpg,..\new_folder_for_data\dataset\tiger_0364.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0365.jpg,..\new_folder_for_data\dataset\tiger_0365.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0366.jpg,..\new_folder_for_data\dataset\tiger_0366.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0367.jpg,..\new_folder_for_data\dataset\tiger_0367.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0368.jpg,..\new_folder_for_data\dataset\tiger_0368.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0369.jpg,..\new_folder_for_data\dataset\tiger_0369.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0370.jpg,..\new_folder_for_data\dataset\tiger_0370.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0371.jpg,..\new_folder_for_data\dataset\tiger_0371.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0372.jpg,..\new_folder_for_data\dataset\tiger_0372.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0373.jpg,..\new_folder_for_data\dataset\tiger_0373.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0374.jpg,..\new_folder_for_data\dataset\tiger_0374.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0375.jpg,..\new_folder_for_data\dataset\tiger_0375.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0376.jpg,..\new_folder_for_data\dataset\tiger_0376.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0377.jpg,..\new_folder_for_data\dataset\tiger_0377.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0378.jpg,..\new_folder_for_data\dataset\tiger_0378.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0379.jpg,..\new_folder_for_data\dataset\tiger_0379.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0380.jpg,..\new_folder_for_data\dataset\tiger_0380.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0381.jpg,..\new_folder_for_data\dataset\tiger_0381.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0382.jpg,..\new_folder_for_data\dataset\tiger_0382.jpg,tiger
